Turkey,Rice,0.807067667009,5
Turkey,Flour,0.977905941909,5
Turkey,Beans,0.883031045796,5
Turkey,Eggs,0.945464440855,5
Turkey,Meat,0.916563973322,5
Turkey,Sugar,0.979458434718,5
Turkey,Garlic,-0.309752312035,5
Turkey,Lentils,-0.841707940167,5
Turkey,Pasta,0.925575754488,5
Turkey,Tomatoes,-0.862366106009,5
Turkey,Groundnuts,0.549443936734,5
Turkey,Bread,0.940933817007,5
Turkey,Coffee,0.967283045952,5
Turkey,Onions,0.706501713058,5
Turkey,Tea,0.959369769093,5
Turkey,Cabbage,0.911517302414,5
Turkey,Oil,-0.814248354536,5
Turkey,Salt,0.971415733298,5
Turkey,Apples,0.875854876459,5
Turkey,Cauliflower,0.724242754814,5
Turkey,Cucumbers,0.543459451099,5
Turkey,Chickpeas,-0.0235817353076,5
Turkey,Bananas,0.74226845778,5
Turkey,Bulgur,0.983246227324,5
Turkey,Oranges,0.724175532449,5
Turkey,Fish,0.879929420341,5
Turkey,Milk,-0.965266538783,5
Turkey,Cocoa (powder),0.978213008164,5
Iran  (Islamic Republic of),Rice,0.132010163711,6
Iran  (Islamic Republic of),Eggs,0.906736035805,6
Iran  (Islamic Republic of),Oil,0.837852623127,6
Iran  (Islamic Republic of),Sugar,0.909809189382,6
Iran  (Islamic Republic of),Lentils,0.0699988846184,6
Yemen,Flour,-0.15388882498,9
Yemen,Rice,-0.947641334584,6
Yemen,Beans,-0.684398851209,6
Yemen,Potatoes,-0.547362080042,6
Yemen,Wheat,-0.148657668729,9
Yemen,Eggs,-0.573608239043,6
Yemen,Oil,0.395152201055,6
Yemen,Sugar,-0.832081936517,6
Yemen,Lentils,-0.889815037294,6
Yemen,Tomatoes,-0.367080407987,6
Yemen,Onions,-0.0980693359612,6
Yemen,Salt,-0.92172724332,6
Yemen,Fuel (diesel),-0.10181509137,5
Yemen,Fuel (petrol-gasoline),-0.153057238317,5
Yemen,Peas,-0.957225340761,6
Armenia,Flour,0.67159301963,7
Armenia,Milk,0.544767180443,6
Armenia,Potatoes,0.181777240358,6
Armenia,Eggs,0.682761725462,6
Armenia,Meat,0.135066249715,6
Armenia,Oil,0.0789926103472,6
Armenia,Sugar,0.147629135157,6
Armenia,Lentils,-0.288407192427,6
Armenia,Pasta,0.170116146014,6
Armenia,Tomatoes,0.704644218977,6
Armenia,Rice,-0.406274251294,7
Armenia,Cheese,0.488542074448,6
Armenia,Carrots,0.681242792298,6
Armenia,Onions,0.566819728276,6
Armenia,Cabbage,0.878894885283,6
Armenia,Apples,0.26935240397,6
Armenia,Cucumbers,-0.129014065565,6
Armenia,Fuel (diesel),0.941945098447,17
Armenia,Fuel (petrol-gasoline),0.936888560036,18
Armenia,Fish,0.553086726242,6
Armenia,Exchange rate,0.550563303291,4
Jordan,Rice,0.946906585926,7
Jordan,Potatoes,-0.0382503738422,6
Jordan,Eggs,-0.887745574728,6
Jordan,Meat,0.601056609186,6
Jordan,Oil,0.872174065529,7
Jordan,Sugar,0.597893379526,6
Jordan,Garlic,0.604469483808,6
Jordan,Lentils,0.312708514948,6
Jordan,Tomatoes,0.598037757052,6
Jordan,Onions,-0.27577408362,6
Jordan,Apples,-0.594760741386,6
Jordan,Oranges,-0.926992880976,6
Jordan,Chickpeas,0.411754333738,6
Jordan,Bananas,-0.398458322786,6
Jordan,Cheese,0.31322844622,6
Jordan,Bread,0.562116775747,7
Jordan,Beans,0.608305570162,6
Jordan,Cucumbers,0.602569943477,6
Jordan,Milk,0.628018198433,6
Iraq,Rice,-0.596735048114,5
Iraq,Flour,-0.969568184392,5
Iraq,Sugar,0.908516500459,5
Iraq,Bread,-0.927351279082,5
Iraq,Oil,0.716780027089,4
