Bangladesh,Flour,0.1693215008,13
Bangladesh,Rice,0.598740988671,14
Bangladesh,Lentils,0.534705404651,13
Bangladesh,Oil,0.104741159985,13
India,Rice,0.949645951068,24
India,Flour,0.598482740529,6
India,Lentils,0.7075124879,6
India,Potatoes,-0.607208261597,6
India,Sugar,0.847950710194,20
India,Tomatoes,0.0997201547835,6
India,Onions,-0.471185967005,6
India,Tea,-0.826672393191,5
India,Oil,0.788797420986,20
India,Salt,-0.130504064716,6
India,Milk,0.858858155356,6
India,Wheat,0.944056313106,24
Pakistan,Flour,0.858798498797,14
Pakistan,Rice,0.617085053989,14
Pakistan,Lentils,0.214871513172,5
Pakistan,Milk,0.0167293949725,4
Pakistan,Oil,-0.90877153415,5
Pakistan,Wheat,-0.80328609603,5
Pakistan,Eggs,-0.795485517069,5
Pakistan,Sugar,0.540497017042,5
Pakistan,Butter,-0.899901728645,5
Pakistan,Meat,-0.674159679156,5
Pakistan,Salt,-0.872720152658,4
Pakistan,Fuel (diesel),-0.822567206708,4
Pakistan,Fuel (petrol-gasoline),-0.789918264987,4
Pakistan,Beans,0.367641413707,4
Pakistan,Wage,0.410971418753,5
